"id","response","response_no","plot_location","choice_reason","sample_size","p_value","pic_id","pic_name","experiment","difficulty","gender","beta","sigma","replica"
304,TRUE,11,11,1,300,0.0012,200,"plot_turk2_300_80_12_1.png","turk2",3,1,0.8,12,1
304,TRUE,9,9,1,100,1e-04,163,"plot_turk2_100_175_5_3.png","turk2",1,1,-1.75,5,3
304,TRUE,20,20,1,300,0,211,"plot_turk2_300_350_12_3.png","turk2",0,1,-3.5,12,3
304,TRUE,13,13,1,300,0,210,"plot_turk2_300_350_12_2.png","turk2",0,1,3.5,12,2
306,FALSE,12,3,1,300,0.0342,190,"plot_turk2_300_70_5_3.png","turk2",2,2,-0.7,5,3
306,FALSE,18,14,1,300,0.2964,185,"plot_turk2_300_40_5_1.png","turk2",3,2,0.4,5,1
306,FALSE,1,8,1,100,0.1235,156,"plot_turk2_100_75_5_2.png","turk2",3,2,0.75,5,2
306,TRUE,6,6,1,100,0.0887,160,"plot_turk2_100_125_5_3.png","turk2",2,2,-1.25,5,3
306,TRUE,19,19,1,300,0,196,"plot_turk2_300_150_5_3.png","turk2",0,2,1.5,5,3
306,FALSE,9,1,1,300,0.0067,195,"plot_turk2_300_150_5_2.png","turk2",0,2,1.5,5,2
306,TRUE,3,3,1,300,0,191,"plot_turk2_300_100_5_1.png","turk2",1,2,1,5,1
306,FALSE,18,13,1,100,0.7565,153,"plot_turk2_100_25_5_2.png","turk2",4,2,-0.25,5,2
306,TRUE,18,18,1,100,0,166,"plot_turk2_100_275_5_3.png","turk2",0,2,2.75,5,3
307,FALSE,7,1,1,100,0.0539,173,"plot_turk2_100_350_12_1.png","turk2",2,1,3.5,12,1
307,TRUE,19,19,1,300,0,196,"plot_turk2_300_150_5_3.png","turk2",0,1,1.5,5,3
307,TRUE,7,7,1,300,1e-04,189,"plot_turk2_300_70_5_2.png","turk2",2,1,0.7,5,2
307,FALSE,2,8,1,100,0.9403,171,"plot_turk2_100_150_12_2.png","turk2",3,1,-1.5,12,2
307,TRUE,3,3,1,300,0,191,"plot_turk2_300_100_5_1.png","turk2",1,1,1,5,1
307,FALSE,18,13,1,100,0.8014,169,"plot_turk2_100_50_12_3.png","turk2",4,1,-0.5,12,3
307,FALSE,1,14,1,300,0.2964,185,"plot_turk2_300_40_5_1.png","turk2",3,1,0.4,5,1
307,TRUE,10,10,1,300,0.0013,194,"plot_turk2_300_150_5_1.png","turk2",0,1,-1.5,5,1
307,TRUE,19,19,2,100,0,180,"plot_turk2_100_600_12_2.png","turk2",0,1,-6,12,2
308,TRUE,19,19,1,100,0,180,"plot_turk2_100_600_12_2.png","turk2",0,1,-6,12,2
308,TRUE,10,10,1,300,0.0014,208,"plot_turk2_300_230_12_3.png","turk2",1,1,-2.3,12,3
308,FALSE,6,14,1,100,0.4696,170,"plot_turk2_100_150_12_1.png","turk2",3,1,-1.5,12,1
308,FALSE,5,6,1,300,0.0035,203,"plot_turk2_300_175_12_1.png","turk2",2,1,-1.75,12,1
308,FALSE,14,15,1,100,0.0514,174,"plot_turk2_100_350_12_2.png","turk2",2,1,-3.5,12,2
308,TRUE,19,19,1,300,0,196,"plot_turk2_300_150_5_3.png","turk2",0,1,1.5,5,3
308,FALSE,14,11,1,300,0.108,201,"plot_turk2_300_80_12_2.png","turk2",3,1,0.8,12,2
308,FALSE,12,13,2,100,0.8014,169,"plot_turk2_100_50_12_3.png","turk2",4,1,-0.5,12,3
308,TRUE,2,2,1,100,0,178,"plot_turk2_100_450_12_3.png","turk2",1,1,4.5,12,3
308,TRUE,20,20,1,300,0,211,"plot_turk2_300_350_12_3.png","turk2",0,1,-3.5,12,3
309,FALSE,14,3,1,100,0.6879,167,"plot_turk2_100_50_12_1.png","turk2",4,1,-0.5,12,1
309,FALSE,6,14,1,100,0.4696,170,"plot_turk2_100_150_12_1.png","turk2",3,1,-1.5,12,1
309,TRUE,2,2,1,100,0,178,"plot_turk2_100_450_12_3.png","turk2",1,1,4.5,12,3
309,FALSE,12,10,1,100,0.0802,175,"plot_turk2_100_350_12_3.png","turk2",2,1,-3.5,12,3
309,FALSE,16,5,1,300,0.0317,206,"plot_turk2_300_230_12_1.png","turk2",1,1,2.3,12,1
309,TRUE,19,19,1,100,0,180,"plot_turk2_100_600_12_2.png","turk2",0,1,-6,12,2
309,TRUE,13,13,1,300,0,210,"plot_turk2_300_350_12_2.png","turk2",0,1,3.5,12,2
309,TRUE,11,11,1,300,1e-04,204,"plot_turk2_300_175_12_2.png","turk2",2,1,1.75,12,2
309,TRUE,11,11,1,300,0.0012,200,"plot_turk2_300_80_12_1.png","turk2",3,1,0.8,12,1
311,FALSE,5,9,1,100,0.1034,159,"plot_turk2_100_125_5_2.png","turk2",2,1,1.25,5,2
311,TRUE,19,19,1,100,0,180,"plot_turk2_100_600_12_2.png","turk2",0,1,-6,12,2
311,TRUE,10,10,1,100,0.0802,175,"plot_turk2_100_350_12_3.png","turk2",2,1,-3.5,12,3
311,TRUE,19,19,1,100,0,179,"plot_turk2_100_600_12_1.png","turk2",0,1,-6,12,1
311,TRUE,18,18,1,100,0,166,"plot_turk2_100_275_5_3.png","turk2",0,1,2.75,5,3
311,TRUE,3,3,1,100,0.0028,177,"plot_turk2_100_450_12_2.png","turk2",1,1,4.5,12,2
311,FALSE,12,10,1,100,0.1297,172,"plot_turk2_100_150_12_3.png","turk2",3,1,1.5,12,3
311,FALSE,19,5,1,100,0.5453,154,"plot_turk2_100_25_5_3.png","turk2",4,1,-0.25,5,3
311,TRUE,13,13,1,100,9e-04,155,"plot_turk2_100_75_5_1.png","turk2",3,1,0.75,5,1
312,TRUE,10,10,1,300,0.0014,208,"plot_turk2_300_230_12_3.png","turk2",1,1,-2.3,12,3
312,FALSE,12,6,1,300,0.2873,197,"plot_turk2_300_0_12_1.png","turk2",4,1,0,12,1
312,TRUE,18,18,1,100,0,166,"plot_turk2_100_275_5_3.png","turk2",0,1,2.75,5,3
312,TRUE,10,10,1,300,6e-04,205,"plot_turk2_300_175_12_3.png","turk2",2,1,1.75,12,3
312,FALSE,11,18,1,100,0.0927,158,"plot_turk2_100_125_5_1.png","turk2",2,1,-1.25,5,1
312,TRUE,11,11,1,300,0.0012,200,"plot_turk2_300_80_12_1.png","turk2",3,1,0.8,12,1
312,FALSE,1,3,1,300,0.0342,190,"plot_turk2_300_70_5_3.png","turk2",2,1,-0.7,5,3
312,TRUE,9,9,1,100,1e-04,163,"plot_turk2_100_175_5_3.png","turk2",1,1,-1.75,5,3
312,TRUE,13,13,1,100,9e-04,155,"plot_turk2_100_75_5_1.png","turk2",3,1,0.75,5,1
312,TRUE,1,1,1,100,0,165,"plot_turk2_100_275_5_2.png","turk2",0,1,-2.75,5,2
313,TRUE,19,19,13,100,0,180,"plot_turk2_100_600_12_2.png","turk2",0,2,-6,12,2
313,TRUE,19,19,1,100,0,179,"plot_turk2_100_600_12_1.png","turk2",0,2,-6,12,1
313,FALSE,14,15,1,100,0.0514,174,"plot_turk2_100_350_12_2.png","turk2",2,2,-3.5,12,2
313,TRUE,7,7,1,100,0.0036,152,"plot_turk2_100_25_5_1.png","turk2",4,2,-0.25,5,1
313,TRUE,3,3,1,100,0.0028,177,"plot_turk2_100_450_12_2.png","turk2",1,2,4.5,12,2
313,FALSE,10,15,2,100,0.903,157,"plot_turk2_100_75_5_3.png","turk2",3,2,-0.75,5,3
313,FALSE,5,9,2,100,0.1034,159,"plot_turk2_100_125_5_2.png","turk2",2,2,1.25,5,2
313,FALSE,18,14,3,100,0.4696,170,"plot_turk2_100_150_12_1.png","turk2",3,2,-1.5,12,1
313,TRUE,15,15,12,100,0,162,"plot_turk2_100_175_5_2.png","turk2",1,2,1.75,5,2
314,TRUE,5,5,1,100,0.0013,216,"plot_turk2_100_350_12_4.png","turk2",2,2,-3.5,12,4
314,TRUE,6,6,1,100,7e-04,213,"plot_turk2_100_125_5_4.png","turk2",2,2,1.25,5,4
314,FALSE,5,15,1,100,0.469,212,"plot_turk2_100_25_5_4.png","turk2",4,2,0.25,5,4
314,FALSE,1,18,1,100,0.0452,215,"plot_turk2_100_150_12_4.png","turk2",3,2,-1.5,12,4
314,TRUE,1,1,1,100,0,221,"plot_turk2_100_600_12_4.png","turk2",0,2,-6,12,4
314,TRUE,19,19,1,300,0,219,"plot_turk2_300_230_12_5.png","turk2",1,2,2.3,12,5
314,FALSE,16,19,1,300,0.795,220,"plot_turk2_300_80_12_4.png","turk2",3,2,0.8,12,4
314,TRUE,17,17,1,100,0.003,214,"plot_turk2_100_125_5_5.png","turk2",2,2,-1.25,5,5
314,TRUE,19,19,1,100,4e-04,217,"plot_turk2_100_350_12_5.png","turk2",2,2,-3.5,12,5
315,FALSE,5,6,1,300,0.0035,203,"plot_turk2_300_175_12_1.png","turk2",2,2,-1.75,12,1
315,TRUE,17,17,1,300,0.0234,188,"plot_turk2_300_70_5_1.png","turk2",2,2,-0.7,5,1
315,TRUE,10,10,1,300,0.0013,194,"plot_turk2_300_150_5_1.png","turk2",0,2,-1.5,5,1
315,FALSE,8,11,1,300,0.0895,186,"plot_turk2_300_40_5_2.png","turk2",3,2,0.4,5,2
315,FALSE,17,14,1,300,0.4015,199,"plot_turk2_300_0_12_3.png","turk2",4,2,0,12,3
315,TRUE,11,11,1,300,0.0012,200,"plot_turk2_300_80_12_1.png","turk2",3,2,0.8,12,1
315,TRUE,10,10,1,300,0.0014,208,"plot_turk2_300_230_12_3.png","turk2",1,2,-2.3,12,3
315,TRUE,16,16,1,300,0,209,"plot_turk2_300_350_12_1.png","turk2",0,2,-3.5,12,1
315,TRUE,4,4,1,300,0,193,"plot_turk2_300_100_5_3.png","turk2",1,2,1,5,3
316,FALSE,6,14,1,100,0.4696,170,"plot_turk2_100_150_12_1.png","turk2",3,1,-1.5,12,1
316,FALSE,14,3,1,100,0.6879,167,"plot_turk2_100_50_12_1.png","turk2",4,1,-0.5,12,1
316,TRUE,2,2,1,100,0,178,"plot_turk2_100_450_12_3.png","turk2",1,1,4.5,12,3
316,TRUE,7,7,1,300,1e-04,189,"plot_turk2_300_70_5_2.png","turk2",2,1,0.7,5,2
316,TRUE,3,3,1,300,0,191,"plot_turk2_300_100_5_1.png","turk2",1,1,1,5,1
316,FALSE,2,11,1,300,0.0895,186,"plot_turk2_300_40_5_2.png","turk2",3,1,0.4,5,2
316,FALSE,11,10,1,100,0.0802,175,"plot_turk2_100_350_12_3.png","turk2",2,1,-3.5,12,3
316,TRUE,19,19,1,300,0,196,"plot_turk2_300_150_5_3.png","turk2",0,1,1.5,5,3
316,TRUE,1,1,1,300,0.0067,195,"plot_turk2_300_150_5_2.png","turk2",0,1,1.5,5,2
317,TRUE,3,3,1,300,0.0342,190,"plot_turk2_300_70_5_3.png","turk2",2,2,-0.7,5,3
317,TRUE,3,3,1,100,0.0028,177,"plot_turk2_100_450_12_2.png","turk2",1,2,4.5,12,2
317,TRUE,10,10,1,300,0.0013,194,"plot_turk2_300_150_5_1.png","turk2",0,2,-1.5,5,1
317,TRUE,20,20,1,100,0.0061,176,"plot_turk2_100_450_12_1.png","turk2",1,2,-4.5,12,1
317,FALSE,14,3,1,100,0.6879,167,"plot_turk2_100_50_12_1.png","turk2",4,2,-0.5,12,1
317,FALSE,2,8,1,100,0.9403,171,"plot_turk2_100_150_12_2.png","turk2",3,2,-1.5,12,2
317,TRUE,11,11,1,300,0.0895,186,"plot_turk2_300_40_5_2.png","turk2",3,2,0.4,5,2
317,FALSE,12,18,1,300,0.2255,198,"plot_turk2_300_0_12_2.png","turk2",4,2,0,12,2
317,TRUE,17,17,1,100,0,164,"plot_turk2_100_275_5_1.png","turk2",0,2,2.75,5,1
317,TRUE,19,19,1,100,0,179,"plot_turk2_100_600_12_1.png","turk2",0,2,-6,12,1
317,TRUE,6,6,1,100,0.0887,160,"plot_turk2_100_125_5_3.png","turk2",2,2,-1.25,5,3
317,TRUE,1,1,1,300,0.0067,195,"plot_turk2_300_150_5_2.png","turk2",0,2,1.5,5,2
317,TRUE,16,16,1,300,0,209,"plot_turk2_300_350_12_1.png","turk2",0,2,-3.5,12,1
318,FALSE,9,3,1,300,0.1912,182,"plot_turk2_300_10_5_1.png","turk2",4,2,0.1,5,1
318,TRUE,13,13,1,300,0,210,"plot_turk2_300_350_12_2.png","turk2",0,2,3.5,12,2
318,FALSE,17,7,1,300,0.0017,207,"plot_turk2_300_230_12_2.png","turk2",1,2,2.3,12,2
318,FALSE,2,11,1,300,0.0895,186,"plot_turk2_300_40_5_2.png","turk2",3,2,0.4,5,2
318,TRUE,19,19,1,300,0,196,"plot_turk2_300_150_5_3.png","turk2",0,2,1.5,5,3
318,TRUE,4,4,1,300,0,193,"plot_turk2_300_100_5_3.png","turk2",1,2,1,5,3
318,TRUE,6,6,1,300,0.0035,203,"plot_turk2_300_175_12_1.png","turk2",2,2,-1.75,12,1
318,TRUE,11,11,1,300,0.0012,200,"plot_turk2_300_80_12_1.png","turk2",3,2,0.8,12,1
318,TRUE,16,16,1,300,0,209,"plot_turk2_300_350_12_1.png","turk2",0,2,-3.5,12,1
319,FALSE,10,6,12,100,0.0887,160,"plot_turk2_100_125_5_3.png","turk2",2,1,-1.25,5,3
319,TRUE,3,3,12,100,6e-04,161,"plot_turk2_100_175_5_1.png","turk2",1,1,-1.75,5,1
319,TRUE,13,13,12,100,9e-04,155,"plot_turk2_100_75_5_1.png","turk2",3,1,0.75,5,1
319,TRUE,1,1,12,100,0,165,"plot_turk2_100_275_5_2.png","turk2",0,1,-2.75,5,2
319,TRUE,11,11,12,300,1e-04,204,"plot_turk2_300_175_12_2.png","turk2",2,1,1.75,12,2
319,FALSE,2,5,12,300,0.0317,206,"plot_turk2_300_230_12_1.png","turk2",1,1,2.3,12,1
319,FALSE,14,11,12,300,0.108,201,"plot_turk2_300_80_12_2.png","turk2",3,1,0.8,12,2
319,FALSE,12,6,12,300,0.2873,197,"plot_turk2_300_0_12_1.png","turk2",4,1,0,12,1
319,TRUE,16,16,12,300,0,209,"plot_turk2_300_350_12_1.png","turk2",0,1,-3.5,12,1
320,TRUE,3,3,1,100,0.0028,177,"plot_turk2_100_450_12_2.png","turk2",1,2,4.5,12,2
320,FALSE,14,15,1,100,0.0514,174,"plot_turk2_100_350_12_2.png","turk2",2,2,-3.5,12,2
320,FALSE,8,3,1,100,0.6879,167,"plot_turk2_100_50_12_1.png","turk2",4,2,-0.5,12,1
320,FALSE,6,14,1,100,0.4696,170,"plot_turk2_100_150_12_1.png","turk2",3,2,-1.5,12,1
322,FALSE,7,3,2,300,0.0342,190,"plot_turk2_300_70_5_3.png","turk2",2,1,-0.7,5,3
322,TRUE,10,10,1,300,6e-04,205,"plot_turk2_300_175_12_3.png","turk2",2,1,1.75,12,3
322,FALSE,2,11,1,300,0.0895,186,"plot_turk2_300_40_5_2.png","turk2",3,1,0.4,5,2
322,TRUE,19,19,1,300,0,196,"plot_turk2_300_150_5_3.png","turk2",0,1,1.5,5,3
322,TRUE,4,4,1,300,0,193,"plot_turk2_300_100_5_3.png","turk2",1,1,1,5,3
322,FALSE,15,17,1,300,0.0839,202,"plot_turk2_300_80_12_3.png","turk2",3,1,-0.8,12,3
322,FALSE,13,6,3,300,0.2873,197,"plot_turk2_300_0_12_1.png","turk2",4,1,0,12,1
322,TRUE,10,10,1,300,0.0014,208,"plot_turk2_300_230_12_3.png","turk2",1,1,-2.3,12,3
322,FALSE,17,10,1,300,0.0013,194,"plot_turk2_300_150_5_1.png","turk2",0,1,-1.5,5,1
323,TRUE,7,7,1,300,1e-04,189,"plot_turk2_300_70_5_2.png","turk2",2,1,0.7,5,2
323,FALSE,11,15,1,300,0.352,187,"plot_turk2_300_40_5_3.png","turk2",3,1,0.4,5,3
323,FALSE,11,18,4,100,0.0927,158,"plot_turk2_100_125_5_1.png","turk2",2,1,-1.25,5,1
323,TRUE,1,1,3,300,0.0067,195,"plot_turk2_300_150_5_2.png","turk2",0,1,1.5,5,2
323,TRUE,17,17,1,100,0,164,"plot_turk2_100_275_5_1.png","turk2",0,1,2.75,5,1
323,TRUE,3,3,1,300,0,191,"plot_turk2_300_100_5_1.png","turk2",1,1,1,5,1
323,FALSE,11,5,2,100,0.5453,154,"plot_turk2_100_25_5_3.png","turk2",4,1,-0.25,5,3
323,TRUE,19,19,1,300,0,196,"plot_turk2_300_150_5_3.png","turk2",0,1,1.5,5,3
323,FALSE,3,8,1,100,0.1235,156,"plot_turk2_100_75_5_2.png","turk2",3,1,0.75,5,2
324,FALSE,16,19,1,300,0.795,220,"plot_turk2_300_80_12_4.png","turk2",3,1,0.8,12,4
324,TRUE,5,5,1,100,0.0013,216,"plot_turk2_100_350_12_4.png","turk2",2,1,-3.5,12,4
324,TRUE,19,19,1,100,4e-04,217,"plot_turk2_100_350_12_5.png","turk2",2,1,-3.5,12,5
324,TRUE,17,17,1,100,0.003,214,"plot_turk2_100_125_5_5.png","turk2",2,1,-1.25,5,5
324,TRUE,19,19,1,300,0,219,"plot_turk2_300_230_12_5.png","turk2",1,1,2.3,12,5
324,TRUE,6,6,1,100,7e-04,213,"plot_turk2_100_125_5_4.png","turk2",2,1,1.25,5,4
324,TRUE,1,1,1,100,0,221,"plot_turk2_100_600_12_4.png","turk2",0,1,-6,12,4
324,FALSE,1,18,1,100,0.0452,215,"plot_turk2_100_150_12_4.png","turk2",3,1,-1.5,12,4
324,FALSE,5,15,1,100,0.469,212,"plot_turk2_100_25_5_4.png","turk2",4,1,0.25,5,4
325,FALSE,8,11,1,300,0.0895,186,"plot_turk2_300_40_5_2.png","turk2",3,2,0.4,5,2
325,TRUE,3,3,1,100,0.0028,177,"plot_turk2_100_450_12_2.png","turk2",1,2,4.5,12,2
325,TRUE,17,17,1,100,0,181,"plot_turk2_100_600_12_3.png","turk2",0,2,-6,12,3
325,TRUE,10,10,1,300,0.0013,194,"plot_turk2_300_150_5_1.png","turk2",0,2,-1.5,5,1
325,FALSE,14,15,1,100,0.0514,174,"plot_turk2_100_350_12_2.png","turk2",2,2,-3.5,12,2
325,TRUE,7,7,1,300,1e-04,189,"plot_turk2_300_70_5_2.png","turk2",2,2,0.7,5,2
325,TRUE,4,4,1,300,0,193,"plot_turk2_300_100_5_3.png","turk2",1,2,1,5,3
325,FALSE,20,13,1,100,0.5075,168,"plot_turk2_100_50_12_2.png","turk2",4,2,-0.5,12,2
325,FALSE,12,10,1,100,0.1297,172,"plot_turk2_100_150_12_3.png","turk2",3,2,1.5,12,3
326,TRUE,19,19,1,100,4e-04,217,"plot_turk2_100_350_12_5.png","turk2",2,2,-3.5,12,5
326,FALSE,5,15,1,100,0.469,212,"plot_turk2_100_25_5_4.png","turk2",4,2,0.25,5,4
326,TRUE,6,6,1,100,7e-04,213,"plot_turk2_100_125_5_4.png","turk2",2,2,1.25,5,4
326,TRUE,5,5,1,100,0.0013,216,"plot_turk2_100_350_12_4.png","turk2",2,2,-3.5,12,4
326,TRUE,1,1,1,100,0,221,"plot_turk2_100_600_12_4.png","turk2",0,2,-6,12,4
326,FALSE,16,19,1,300,0.795,220,"plot_turk2_300_80_12_4.png","turk2",3,2,0.8,12,4
326,TRUE,10,10,1,300,1e-04,218,"plot_turk2_300_230_12_4.png","turk2",1,2,-2.3,12,4
326,FALSE,1,18,1,100,0.0452,215,"plot_turk2_100_150_12_4.png","turk2",3,2,-1.5,12,4
326,FALSE,7,17,1,100,0.003,214,"plot_turk2_100_125_5_5.png","turk2",2,2,-1.25,5,5
327,FALSE,20,9,2,100,0.1034,159,"plot_turk2_100_125_5_2.png","turk2",2,1,1.25,5,2
327,TRUE,10,10,1,300,0.0014,208,"plot_turk2_300_230_12_3.png","turk2",1,1,-2.3,12,3
327,TRUE,3,3,1,100,6e-04,161,"plot_turk2_100_175_5_1.png","turk2",1,1,-1.75,5,1
327,FALSE,1,8,1,100,0.1235,156,"plot_turk2_100_75_5_2.png","turk2",3,1,0.75,5,2
327,FALSE,12,6,4,300,0.2873,197,"plot_turk2_300_0_12_1.png","turk2",4,1,0,12,1
327,FALSE,15,17,14,300,0.0839,202,"plot_turk2_300_80_12_3.png","turk2",3,1,-0.8,12,3
327,TRUE,17,17,1,100,0,164,"plot_turk2_100_275_5_1.png","turk2",0,1,2.75,5,1
327,TRUE,11,11,2,300,1e-04,204,"plot_turk2_300_175_12_2.png","turk2",2,1,1.75,12,2
327,TRUE,18,18,1,100,0,166,"plot_turk2_100_275_5_3.png","turk2",0,1,2.75,5,3
328,TRUE,17,17,1,300,0.0234,188,"plot_turk2_300_70_5_1.png","turk2",2,2,-0.7,5,1
328,FALSE,5,15,1,300,0.352,187,"plot_turk2_300_40_5_3.png","turk2",3,2,0.4,5,3
328,TRUE,15,15,1,100,0,162,"plot_turk2_100_175_5_2.png","turk2",1,2,1.75,5,2
328,TRUE,18,18,1,100,0,166,"plot_turk2_100_275_5_3.png","turk2",0,2,2.75,5,3
328,FALSE,2,7,1,100,0.0036,152,"plot_turk2_100_25_5_1.png","turk2",4,2,-0.25,5,1
328,TRUE,10,10,1,300,0.0013,194,"plot_turk2_300_150_5_1.png","turk2",0,2,-1.5,5,1
328,TRUE,1,1,1,300,0.0067,195,"plot_turk2_300_150_5_2.png","turk2",0,2,1.5,5,2
328,FALSE,1,8,1,100,0.1235,156,"plot_turk2_100_75_5_2.png","turk2",3,2,0.75,5,2
328,FALSE,8,6,1,100,0.0887,160,"plot_turk2_100_125_5_3.png","turk2",2,2,-1.25,5,3
329,FALSE,1,8,1,100,0.1235,156,"plot_turk2_100_75_5_2.png","turk2",3,1,0.75,5,2
329,FALSE,12,10,1,100,0.0802,175,"plot_turk2_100_350_12_3.png","turk2",2,1,-3.5,12,3
329,FALSE,10,6,12,100,0.0887,160,"plot_turk2_100_125_5_3.png","turk2",2,1,-1.25,5,3
329,TRUE,17,17,1,100,0,164,"plot_turk2_100_275_5_1.png","turk2",0,1,2.75,5,1
329,TRUE,9,9,1,100,1e-04,163,"plot_turk2_100_175_5_3.png","turk2",1,1,-1.75,5,3
329,TRUE,3,3,1,100,0.0028,177,"plot_turk2_100_450_12_2.png","turk2",1,1,4.5,12,2
329,FALSE,6,14,1,100,0.4696,170,"plot_turk2_100_150_12_1.png","turk2",3,1,-1.5,12,1
329,TRUE,19,19,12,100,0,180,"plot_turk2_100_600_12_2.png","turk2",0,1,-6,12,2
329,FALSE,18,5,13,100,0.5453,154,"plot_turk2_100_25_5_3.png","turk2",4,1,-0.25,5,3
330,FALSE,1,18,1,100,0.0452,215,"plot_turk2_100_150_12_4.png","turk2",3,2,-1.5,12,4
330,FALSE,6,15,1,100,0.469,212,"plot_turk2_100_25_5_4.png","turk2",4,2,0.25,5,4
330,TRUE,1,1,1,100,0,221,"plot_turk2_100_600_12_4.png","turk2",0,2,-6,12,4
330,TRUE,19,19,13,300,0,219,"plot_turk2_300_230_12_5.png","turk2",1,2,2.3,12,5
330,TRUE,5,5,13,100,0.0013,216,"plot_turk2_100_350_12_4.png","turk2",2,2,-3.5,12,4
330,FALSE,16,19,13,300,0.795,220,"plot_turk2_300_80_12_4.png","turk2",3,2,0.8,12,4
330,TRUE,17,17,1,100,0.003,214,"plot_turk2_100_125_5_5.png","turk2",2,2,-1.25,5,5
330,TRUE,6,6,1,100,7e-04,213,"plot_turk2_100_125_5_4.png","turk2",2,2,1.25,5,4
331,FALSE,13,6,4,300,0.2873,197,"plot_turk2_300_0_12_1.png","turk2",4,2,0,12,1
331,TRUE,6,6,4,300,0.0035,203,"plot_turk2_300_175_12_1.png","turk2",2,2,-1.75,12,1
331,TRUE,10,10,4,100,0.0802,175,"plot_turk2_100_350_12_3.png","turk2",2,2,-3.5,12,3
331,FALSE,11,13,4,300,0.4749,192,"plot_turk2_300_100_5_2.png","turk2",1,2,-1,5,2
331,FALSE,2,18,4,300,0.2255,198,"plot_turk2_300_0_12_2.png","turk2",4,2,0,12,2
331,TRUE,19,19,1,100,0,179,"plot_turk2_100_600_12_1.png","turk2",0,2,-6,12,1
331,FALSE,14,13,1,100,0.5075,168,"plot_turk2_100_50_12_2.png","turk2",4,2,-0.5,12,2
331,TRUE,18,18,1,100,0,166,"plot_turk2_100_275_5_3.png","turk2",0,2,2.75,5,3
331,TRUE,3,3,1,300,0,191,"plot_turk2_300_100_5_1.png","turk2",1,2,1,5,1
331,TRUE,1,1,1,100,0,165,"plot_turk2_100_275_5_2.png","turk2",0,2,-2.75,5,2
331,FALSE,19,18,4,300,0.5707,184,"plot_turk2_300_10_5_3.png","turk2",4,2,-0.1,5,3
331,TRUE,13,13,1,100,9e-04,155,"plot_turk2_100_75_5_1.png","turk2",3,2,0.75,5,1
331,TRUE,3,3,1,100,6e-04,161,"plot_turk2_100_175_5_1.png","turk2",1,2,-1.75,5,1
331,FALSE,5,13,4,100,0.7565,153,"plot_turk2_100_25_5_2.png","turk2",4,2,-0.25,5,2
331,TRUE,7,7,1,300,1e-04,189,"plot_turk2_300_70_5_2.png","turk2",2,2,0.7,5,2
331,TRUE,7,7,1,100,0.0036,152,"plot_turk2_100_25_5_1.png","turk2",4,2,-0.25,5,1
331,TRUE,11,11,1,300,1e-04,204,"plot_turk2_300_175_12_2.png","turk2",2,2,1.75,12,2
331,TRUE,15,15,1,100,0,162,"plot_turk2_100_175_5_2.png","turk2",1,2,1.75,5,2
331,FALSE,14,17,1,300,0.0839,202,"plot_turk2_300_80_12_3.png","turk2",3,2,-0.8,12,3
331,TRUE,4,4,1,300,0,193,"plot_turk2_300_100_5_3.png","turk2",1,2,1,5,3
331,FALSE,12,10,3,100,0.1297,172,"plot_turk2_100_150_12_3.png","turk2",3,2,1.5,12,3
331,FALSE,5,10,4,300,0.0014,208,"plot_turk2_300_230_12_3.png","turk2",1,2,-2.3,12,3
331,FALSE,17,7,1,300,0.0017,207,"plot_turk2_300_230_12_2.png","turk2",1,2,2.3,12,2
331,FALSE,7,1,1,100,0.0539,173,"plot_turk2_100_350_12_1.png","turk2",2,2,3.5,12,1
331,TRUE,19,19,1,300,0,196,"plot_turk2_300_150_5_3.png","turk2",0,2,1.5,5,3
331,FALSE,14,3,4,100,0.6879,167,"plot_turk2_100_50_12_1.png","turk2",4,2,-0.5,12,1
331,FALSE,18,5,1,100,0.5453,154,"plot_turk2_100_25_5_3.png","turk2",4,2,-0.25,5,3
331,TRUE,20,20,1,100,0.0061,176,"plot_turk2_100_450_12_1.png","turk2",1,2,-4.5,12,1
331,FALSE,18,13,1,100,0.8014,169,"plot_turk2_100_50_12_3.png","turk2",4,2,-0.5,12,3
331,FALSE,16,5,4,300,0.0317,206,"plot_turk2_300_230_12_1.png","turk2",1,2,2.3,12,1
331,FALSE,8,18,4,100,0.0927,158,"plot_turk2_100_125_5_1.png","turk2",2,2,-1.25,5,1
331,TRUE,17,17,1,100,0,181,"plot_turk2_100_600_12_3.png","turk2",0,2,-6,12,3
331,FALSE,6,14,4,100,0.4696,170,"plot_turk2_100_150_12_1.png","turk2",3,2,-1.5,12,1
331,TRUE,1,1,1,300,0.0067,195,"plot_turk2_300_150_5_2.png","turk2",0,2,1.5,5,2
331,TRUE,17,17,3,300,0.0234,188,"plot_turk2_300_70_5_1.png","turk2",2,2,-0.7,5,1
331,TRUE,3,3,1,100,0.0028,177,"plot_turk2_100_450_12_2.png","turk2",1,2,4.5,12,2
331,FALSE,1,14,3,300,0.2964,185,"plot_turk2_300_40_5_1.png","turk2",3,2,0.4,5,1
331,FALSE,1,14,4,300,0.4015,199,"plot_turk2_300_0_12_3.png","turk2",4,2,0,12,3
331,TRUE,16,16,1,300,0,209,"plot_turk2_300_350_12_1.png","turk2",0,2,-3.5,12,1
331,FALSE,14,11,4,300,0.108,201,"plot_turk2_300_80_12_2.png","turk2",3,2,0.8,12,2
